CodMun;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
4304671;4 - Sul;43;RS;CAPIVARI DO SUL;4275;1 - Até 5000
4304689;4 - Sul;43;RS;CAPELA DE SANTANA;11289;3 - 10001 até 20000
4304697;4 - Sul;43;RS;CAPITAO;2756;1 - Até 5000
4304705;4 - Sul;43;RS;CARAZINHO;62039;5 - 50001 até 100000
4304713;4 - Sul;43;RS;CARAA;7863;2 - 5001 até 10000
4304804;4 - Sul;43;RS;CARLOS BARBOSA;27565;4 - 20001 até 50000
4304853;4 - Sul;43;RS;CARLOS GOMES;1574;1 - Até 5000
4304903;4 - Sul;43;RS;CASCA;9038;2 - 5001 até 10000
4304952;4 - Sul;43;RS;CASEIROS;3163;1 - Até 5000
4305009;4 - Sul;43;RS;CATUIPE;9402;2 - 5001 até 10000
4305108;4 - Sul;43;RS;CAXIAS DO SUL;474853;6 - 100001 até 500000
4305116;4 - Sul;43;RS;CENTENARIO;3026;1 - Até 5000
4305124;4 - Sul;43;RS;CERRITO;6481;2 - 5001 até 10000
4305132;4 - Sul;43;RS;CERRO BRANCO;4668;1 - Até 5000
4305157;4 - Sul;43;RS;CERRO GRANDE;2450;1 - Até 5000
4305173;4 - Sul;43;RS;CERRO GRANDE DO SUL;11263;3 - 10001 até 20000
4305207;4 - Sul;43;RS;CERRO LARGO;13976;3 - 10001 até 20000
4305306;4 - Sul;43;RS;CHAPADA;9613;2 - 5001 até 10000
4305355;4 - Sul;43;RS;CHARQUEADAS;38281;4 - 20001 até 50000
4305371;4 - Sul;43;RS;CHARRUA;3505;1 - Até 5000
4305405;4 - Sul;43;RS;CHIAPETTA;4061;1 - Até 5000
4305439;4 - Sul;43;RS;CHUI;6368;2 - 5001 até 10000
4305447;4 - Sul;43;RS;CHUVISCA;5264;2 - 5001 até 10000
4305454;4 - Sul;43;RS;CIDREIRA;14301;3 - 10001 até 20000
4305504;4 - Sul;43;RS;CIRIACO;5005;2 - 5001 até 10000
4305587;4 - Sul;43;RS;COLINAS;2498;1 - Até 5000
4305603;4 - Sul;43;RS;COLORADO;3522;1 - Até 5000
4305702;4 - Sul;43;RS;CONDOR;6815;2 - 5001 até 10000
4305801;4 - Sul;43;RS;CONSTANTINA;10094;3 - 10001 até 20000
4305835;4 - Sul;43;RS;COQUEIRO BAIXO;1562;1 - Até 5000
4305850;4 - Sul;43;RS;COQUEIROS DO SUL;2476;1 - Até 5000
4305871;4 - Sul;43;RS;CORONEL BARROS;2553;1 - Até 5000
4305900;4 - Sul;43;RS;CORONEL BICACO;7827;2 - 5001 até 10000
4305934;4 - Sul;43;RS;CORONEL PILAR;1740;1 - Até 5000
4305959;4 - Sul;43;RS;COTIPORA;4009;1 - Até 5000
4305975;4 - Sul;43;RS;COXILHA;2885;1 - Até 5000
4306007;4 - Sul;43;RS;CRISSIUMAL;14273;3 - 10001 até 20000
4306056;4 - Sul;43;RS;CRISTAL;7750;2 - 5001 até 10000
4306072;4 - Sul;43;RS;CRISTAL DO SUL;2917;1 - Até 5000
4306106;4 - Sul;43;RS;CRUZ ALTA;63776;5 - 50001 até 100000
4306130;4 - Sul;43;RS;CRUZALTENSE;2096;1 - Até 5000
4306205;4 - Sul;43;RS;CRUZEIRO DO SUL;12169;3 - 10001 até 20000
4306304;4 - Sul;43;RS;DAVID CANABARRO;4840;1 - Até 5000
4306320;4 - Sul;43;RS;DERRUBADAS;3148;1 - Até 5000
4306353;4 - Sul;43;RS;DEZESSEIS DE NOVEMBRO;2795;1 - Até 5000
4306379;4 - Sul;43;RS;DILERMANDO DE AGUIAR;3136;1 - Até 5000
4306403;4 - Sul;43;RS;DOIS IRMAOS;30175;4 - 20001 até 50000
4306429;4 - Sul;43;RS;DOIS IRMAOS DAS MISSOES;2174;1 - Até 5000
4306452;4 - Sul;43;RS;DOIS LAJEADOS;3417;1 - Até 5000
4306502;4 - Sul;43;RS;DOM FELICIANO;15165;3 - 10001 até 20000
4306551;4 - Sul;43;RS;DOM PEDRO DE ALCANTARA;2619;1 - Até 5000
4306601;4 - Sul;43;RS;DOM PEDRITO;39886;4 - 20001 até 50000
4306700;4 - Sul;43;RS;DONA FRANCISCA;3374;1 - Até 5000
4306734;4 - Sul;43;RS;DOUTOR MAURICIO CARDOSO;5200;2 - 5001 até 10000
4306759;4 - Sul;43;RS;DOUTOR RICARDO;2076;1 - Até 5000
4306767;4 - Sul;43;RS;ELDORADO DO SUL;37794;4 - 20001 até 50000
4306809;4 - Sul;43;RS;ENCANTADO;21883;4 - 20001 até 50000
4306908;4 - Sul;43;RS;ENCRUZILHADA DO SUL;25726;4 - 20001 até 50000
4306924;4 - Sul;43;RS;ENGENHO VELHO;1397;1 - Até 5000
4306932;4 - Sul;43;RS;ENTRE-IJUIS;9037;2 - 5001 até 10000
4306957;4 - Sul;43;RS;ENTRE RIOS DO SUL;3069;1 - Até 5000
4306973;4 - Sul;43;RS;EREBANGO;3064;1 - Até 5000
4307005;4 - Sul;43;RS;ERECHIM;102345;6 - 100001 até 500000
4307054;4 - Sul;43;RS;ERNESTINA;3207;1 - Até 5000
4307104;4 - Sul;43;RS;HERVAL;6975;2 - 5001 até 10000
4307203;4 - Sul;43;RS;ERVAL GRANDE;5207;2 - 5001 até 10000
4307302;4 - Sul;43;RS;ERVAL SECO;7773;2 - 5001 até 10000
4307401;4 - Sul;43;RS;ESMERALDA;3301;1 - Até 5000
4307450;4 - Sul;43;RS;ESPERANCA DO SUL;3245;1 - Até 5000
4307500;4 - Sul;43;RS;ESPUMOSO;15809;3 - 10001 até 20000
4307559;4 - Sul;43;RS;ESTACAO;6169;2 - 5001 até 10000
4307609;4 - Sul;43;RS;ESTANCIA VELHA;46444;4 - 20001 até 50000
4307708;4 - Sul;43;RS;ESTEIO;83984;5 - 50001 até 100000
4307807;4 - Sul;43;RS;ESTRELA;32748;4 - 20001 até 50000
4307815;4 - Sul;43;RS;ESTRELA VELHA;3743;1 - Até 5000
4307831;4 - Sul;43;RS;EUGENIO DE CASTRO;2744;1 - Até 5000
4307864;4 - Sul;43;RS;FAGUNDES VARELA;2708;1 - Até 5000
4307906;4 - Sul;43;RS;FARROUPILHA;68562;5 - 50001 até 100000
4308003;4 - Sul;43;RS;FAXINAL DO SOTURNO;6869;2 - 5001 até 10000
4308052;4 - Sul;43;RS;FAXINALZINHO;2553;1 - Até 5000
4308078;4 - Sul;43;RS;FAZENDA VILANOVA;4099;1 - Até 5000
4308102;4 - Sul;43;RS;FELIZ;13140;3 - 10001 até 20000
4308201;4 - Sul;43;RS;FLORES DA CUNHA;29196;4 - 20001 até 50000
4308250;4 - Sul;43;RS;FLORIANO PEIXOTO;1988;1 - Até 5000
4308300;4 - Sul;43;RS;FONTOURA XAVIER;10888;3 - 10001 até 20000
4308409;4 - Sul;43;RS;FORMIGUEIRO;7096;2 - 5001 até 10000
4308433;4 - Sul;43;RS;FORQUETINHA;2528;1 - Até 5000
4308458;4 - Sul;43;RS;FORTALEZA DOS VALOS;4619;1 - Até 5000
4308508;4 - Sul;43;RS;FREDERICO WESTPHALEN;30558;4 - 20001 até 50000
4308607;4 - Sul;43;RS;GARIBALDI;33131;4 - 20001 até 50000
4308656;4 - Sul;43;RS;GARRUCHOS;3219;1 - Até 5000
4308706;4 - Sul;43;RS;GAURAMA;5918;2 - 5001 até 10000
4308805;4 - Sul;43;RS;GENERAL CAMARA;8673;2 - 5001 até 10000
4308854;4 - Sul;43;RS;GENTIL;1711;1 - Até 5000
4308904;4 - Sul;43;RS;GETULIO VARGAS;16647;3 - 10001 até 20000
4309001;4 - Sul;43;RS;GIRUA;17198;3 - 10001 até 20000
4309050;4 - Sul;43;RS;GLORINHA;7518;2 - 5001 até 10000
4309100;4 - Sul;43;RS;GRAMADO;34605;4 - 20001 até 50000
4309126;4 - Sul;43;RS;GRAMADO DOS LOUREIROS;2270;1 - Até 5000
4309159;4 - Sul;43;RS;GRAMADO XAVIER;4212;1 - Até 5000
4309209;4 - Sul;43;RS;GRAVATAI;272257;6 - 100001 até 500000
4309258;4 - Sul;43;RS;GUABIJU;1612;1 - Até 5000
4309308;4 - Sul;43;RS;GUAIBA;99029;5 - 50001 até 100000
4309407;4 - Sul;43;RS;GUAPORE;24509;4 - 20001 até 50000
4309506;4 - Sul;43;RS;GUARANI DAS MISSOES;8150;2 - 5001 até 10000
4309555;4 - Sul;43;RS;HARMONIA;4595;1 - Até 5000
4309571;4 - Sul;43;RS;HERVEIRAS;3063;1 - Até 5000
4309605;4 - Sul;43;RS;HORIZONTINA;19232;3 - 10001 até 20000
4309654;4 - Sul;43;RS;HULHA NEGRA;6478;2 - 5001 até 10000
4309704;4 - Sul;43;RS;HUMAITA;5008;2 - 5001 até 10000
4309753;4 - Sul;43;RS;IBARAMA;4518;1 - Até 5000
4309803;4 - Sul;43;RS;IBIACA;4848;1 - Até 5000
4309902;4 - Sul;43;RS;IBIRAIARAS;7441;2 - 5001 até 10000
4309951;4 - Sul;43;RS;IBIRAPUITA;4162;1 - Até 5000
4310009;4 - Sul;43;RS;IBIRUBA;20242;4 - 20001 até 50000
4310108;4 - Sul;43;RS;IGREJINHA;34341;4 - 20001 até 50000
4310207;4 - Sul;43;RS;IJUI;82833;5 - 50001 até 100000
4310306;4 - Sul;43;RS;ILOPOLIS;4208;1 - Até 5000
4310330;4 - Sul;43;RS;IMBE;19993;3 - 10001 até 20000
4310363;4 - Sul;43;RS;IMIGRANTE;3146;1 - Até 5000
4310405;4 - Sul;43;RS;INDEPENDENCIA;6653;2 - 5001 até 10000
4310413;4 - Sul;43;RS;INHACORA;2318;1 - Até 5000
4310439;4 - Sul;43;RS;IPE;6412;2 - 5001 até 10000
4310462;4 - Sul;43;RS;IPIRANGA DO SUL;1982;1 - Até 5000
4310504;4 - Sul;43;RS;IRAI;8020;2 - 5001 até 10000
4310538;4 - Sul;43;RS;ITAARA;5329;2 - 5001 até 10000
4310553;4 - Sul;43;RS;ITACURUBI;3551;1 - Até 5000
4310579;4 - Sul;43;RS;ITAPUCA;2325;1 - Até 5000
4310603;4 - Sul;43;RS;ITAQUI;39088;4 - 20001 até 50000
4310652;4 - Sul;43;RS;ITATI;2602;1 - Até 5000
4310702;4 - Sul;43;RS;ITATIBA DO SUL;3995;1 - Até 5000
4310751;4 - Sul;43;RS;IVORA;2133;1 - Até 5000
4310801;4 - Sul;43;RS;IVOTI;22012;4 - 20001 até 50000
4310850;4 - Sul;43;RS;JABOTICABA;4117;1 - Até 5000
4310876;4 - Sul;43;RS;JACUIZINHO;2645;1 - Até 5000
4310900;4 - Sul;43;RS;JACUTINGA;3713;1 - Até 5000
4311007;4 - Sul;43;RS;JAGUARAO;28310;4 - 20001 até 50000
4311106;4 - Sul;43;RS;JAGUARI;11590;3 - 10001 até 20000
4311122;4 - Sul;43;RS;JAQUIRANA;4138;1 - Até 5000
4311130;4 - Sul;43;RS;JARI;3655;1 - Até 5000
4311155;4 - Sul;43;RS;JOIA;8656;2 - 5001 até 10000
4311205;4 - Sul;43;RS;JULIO DE CASTILHOS;20052;4 - 20001 até 50000
4311239;4 - Sul;43;RS;LAGOA BONITA DO SUL;2825;1 - Até 5000
4311254;4 - Sul;43;RS;LAGOAO;6492;2 - 5001 até 10000
4311270;4 - Sul;43;RS;LAGOA DOS TRES CANTOS;1649;1 - Até 5000
4311304;4 - Sul;43;RS;LAGOA VERMELHA;28431;4 - 20001 até 50000
4311403;4 - Sul;43;RS;LAJEADO;78486;5 - 50001 até 100000
4311429;4 - Sul;43;RS;LAJEADO DO BUGRE;2588;1 - Até 5000
4311502;4 - Sul;43;RS;LAVRAS DO SUL;7833;2 - 5001 até 10000
4311601;4 - Sul;43;RS;LIBERATO SALZANO;5752;2 - 5001 até 10000
4311627;4 - Sul;43;RS;LINDOLFO COLLOR;5671;2 - 5001 até 10000
4311643;4 - Sul;43;RS;LINHA NOVA;1703;1 - Até 5000
4311700;4 - Sul;43;RS;MACHADINHO;5649;2 - 5001 até 10000
4311718;4 - Sul;43;RS;MACAMBARA;4824;1 - Até 5000
4311734;4 - Sul;43;RS;MAMPITUBA;3083;1 - Até 5000
4311759;4 - Sul;43;RS;MANOEL VIANA;7359;2 - 5001 até 10000
4311775;4 - Sul;43;RS;MAQUINE;7040;2 - 5001 até 10000
4311791;4 - Sul;43;RS;MARATA;2659;1 - Até 5000
4311809;4 - Sul;43;RS;MARAU;40174;4 - 20001 até 50000
4311908;4 - Sul;43;RS;MARCELINO RAMOS;5027;2 - 5001 até 10000
4311981;4 - Sul;43;RS;MARIANA PIMENTEL;3920;1 - Até 5000
4312005;4 - Sul;43;RS;MARIANO MORO;2211;1 - Até 5000
4312054;4 - Sul;43;RS;MARQUES DE SOUZA;4167;1 - Até 5000
4312104;4 - Sul;43;RS;MATA;5159;2 - 5001 até 10000
4312138;4 - Sul;43;RS;MATO CASTELHANO;2567;1 - Até 5000
4312153;4 - Sul;43;RS;MATO LEITAO;4201;1 - Até 5000
4312179;4 - Sul;43;RS;MATO QUEIMADO;1798;1 - Até 5000
4312203;4 - Sul;43;RS;MAXIMILIANO DE ALMEIDA;4867;1 - Até 5000
4312252;4 - Sul;43;RS;MINAS DO LEAO;8011;2 - 5001 até 10000
4312302;4 - Sul;43;RS;MIRAGUAI;4982;1 - Até 5000
4312351;4 - Sul;43;RS;MONTAURI;1556;1 - Até 5000
4312377;4 - Sul;43;RS;MONTE ALEGRE DOS CAMPOS;3236;1 - Até 5000
4312385;4 - Sul;43;RS;MONTE BELO DO SUL;2704;1 - Até 5000
4312401;4 - Sul;43;RS;MONTENEGRO;63216;5 - 50001 até 100000
4312427;4 - Sul;43;RS;MORMACO;2948;1 - Até 5000
4312443;4 - Sul;43;RS;MORRINHOS DO SUL;3193;1 - Até 5000
4312450;4 - Sul;43;RS;MORRO REDONDO;6529;2 - 5001 até 10000
4312476;4 - Sul;43;RS;MORRO REUTER;6100;2 - 5001 até 10000
4312500;4 - Sul;43;RS;MOSTARDAS;12720;3 - 10001 até 20000
4312609;4 - Sul;43;RS;MUCUM;4989;1 - Até 5000
4312617;4 - Sul;43;RS;MUITOS CAPOES;3137;1 - Até 5000
4312625;4 - Sul;43;RS;MULITERNO;1894;1 - Até 5000
4312658;4 - Sul;43;RS;NAO-ME-TOQUE;16997;3 - 10001 até 20000
4312674;4 - Sul;43;RS;NICOLAU VERGUEIRO;1757;1 - Até 5000
4312708;4 - Sul;43;RS;NONOAI;12295;3 - 10001 até 20000
4312757;4 - Sul;43;RS;NOVA ALVORADA;3431;1 - Até 5000
4312807;4 - Sul;43;RS;NOVA ARACA;4385;1 - Até 5000
4312906;4 - Sul;43;RS;NOVA BASSANO;9478;2 - 5001 até 10000
4312955;4 - Sul;43;RS;NOVA BOA VISTA;1953;1 - Até 5000
4313003;4 - Sul;43;RS;NOVA BRESCIA;3329;1 - Até 5000
4313011;4 - Sul;43;RS;NOVA CANDELARIA;2814;1 - Até 5000
4313037;4 - Sul;43;RS;NOVA ESPERANCA DO SUL;5048;2 - 5001 até 10000
4313060;4 - Sul;43;RS;NOVA HARTZ;20035;4 - 20001 até 50000
4313086;4 - Sul;43;RS;NOVA PADUA;2557;1 - Até 5000
4313102;4 - Sul;43;RS;NOVA PALMA;6588;2 - 5001 até 10000
4313201;4 - Sul;43;RS;NOVA PETROPOLIS;20416;4 - 20001 até 50000
4313300;4 - Sul;43;RS;NOVA PRATA;25057;4 - 20001 até 50000
4313334;4 - Sul;43;RS;NOVA RAMADA;2440;1 - Até 5000
4313359;4 - Sul;43;RS;NOVA ROMA DO SUL;3564;1 - Até 5000
4313375;4 - Sul;43;RS;NOVA SANTA RITA;25700;4 - 20001 até 50000
4313391;4 - Sul;43;RS;NOVO CABRAIS;4087;1 - Até 5000
4313409;4 - Sul;43;RS;NOVO HAMBURGO;248694;6 - 100001 até 500000
4313425;4 - Sul;43;RS;NOVO MACHADO;3828;1 - Até 5000
4313441;4 - Sul;43;RS;NOVO TIRADENTES;2320;1 - Até 5000
4313466;4 - Sul;43;RS;NOVO XINGU;1795;1 - Até 5000
4313490;4 - Sul;43;RS;NOVO BARREIRO;4160;1 - Até 5000
4313508;4 - Sul;43;RS;OSORIO;43897;4 - 20001 até 50000
4313607;4 - Sul;43;RS;PAIM FILHO;4221;1 - Até 5000
4313656;4 - Sul;43;RS;PALMARES DO SUL;11413;3 - 10001 até 20000
4313706;4 - Sul;43;RS;PALMEIRA DAS MISSOES;34974;4 - 20001 até 50000
4313805;4 - Sul;43;RS;PALMITINHO;7170;2 - 5001 até 10000
4313904;4 - Sul;43;RS;PANAMBI;41148;4 - 20001 até 50000
4313953;4 - Sul;43;RS;PANTANO GRANDE;9932;2 - 5001 até 10000
4314001;4 - Sul;43;RS;PARAI;7309;2 - 5001 até 10000
4314027;4 - Sul;43;RS;PARAISO DO SUL;7648;2 - 5001 até 10000
4314035;4 - Sul;43;RS;PARECI NOVO;3725;1 - Até 5000
4314050;4 - Sul;43;RS;PAROBE;55486;5 - 50001 até 100000
4314068;4 - Sul;43;RS;PASSA SETE;5491;2 - 5001 até 10000
4314076;4 - Sul;43;RS;PASSO DO SOBRADO;6372;2 - 5001 até 10000
4314100;4 - Sul;43;RS;PASSO FUNDO;196739;6 - 100001 até 500000
4314134;4 - Sul;43;RS;PAULO BENTO;2297;1 - Até 5000
4314159;4 - Sul;43;RS;PAVERAMA;8437;2 - 5001 até 10000
4314175;4 - Sul;43;RS;PEDRAS ALTAS;2195;1 - Até 5000
4314209;4 - Sul;43;RS;PEDRO OSORIO;8011;2 - 5001 até 10000
4314308;4 - Sul;43;RS;PEJUCARA;4055;1 - Até 5000
4314407;4 - Sul;43;RS;PELOTAS;342873;6 - 100001 até 500000
4314423;4 - Sul;43;RS;PICADA CAFE;5532;2 - 5001 até 10000
4314456;4 - Sul;43;RS;PINHAL;2609;1 - Até 5000
4314464;4 - Sul;43;RS;PINHAL DA SERRA;2126;1 - Até 5000
4314472;4 - Sul;43;RS;PINHAL GRANDE;4560;1 - Até 5000
4314498;4 - Sul;43;RS;PINHEIRINHO DO VALE;4761;1 - Até 5000
4314506;4 - Sul;43;RS;PINHEIRO MACHADO;12976;3 - 10001 até 20000
4314548;4 - Sul;43;RS;PINTO BANDEIRA;2824;1 - Até 5000
4314555;4 - Sul;43;RS;PIRAPO;2678;1 - Até 5000
4314605;4 - Sul;43;RS;PIRATINI;20712;4 - 20001 até 50000
4314704;4 - Sul;43;RS;PLANALTO;10678;3 - 10001 até 20000
4314753;4 - Sul;43;RS;POCO DAS ANTAS;2104;1 - Até 5000
4314779;4 - Sul;43;RS;PONTAO;3986;1 - Até 5000
4314787;4 - Sul;43;RS;PONTE PRETA;1730;1 - Até 5000
4314803;4 - Sul;43;RS;PORTAO;33994;4 - 20001 até 50000
4314902;4 - Sul;43;RS;PORTO ALEGRE;1476867;7 - Maior que 500000
4315008;4 - Sul;43;RS;PORTO LUCENA;5313;2 - 5001 até 10000
4315057;4 - Sul;43;RS;PORTO MAUA;2557;1 - Até 5000
4315073;4 - Sul;43;RS;PORTO VERA CRUZ;1733;1 - Até 5000
4315107;4 - Sul;43;RS;PORTO XAVIER;10758;3 - 10001 até 20000
4315131;4 - Sul;43;RS;POUSO NOVO;1847;1 - Até 5000
4315149;4 - Sul;43;RS;PRESIDENTE LUCENA;2705;1 - Até 5000
4315156;4 - Sul;43;RS;PROGRESSO;6372;2 - 5001 até 10000
4315172;4 - Sul;43;RS;PROTASIO ALVES;2041;1 - Até 5000
4315206;4 - Sul;43;RS;PUTINGA;4185;1 - Até 5000
4315305;4 - Sul;43;RS;QUARAI;23579;4 - 20001 até 50000
4315313;4 - Sul;43;RS;QUATRO IRMAOS;1849;1 - Até 5000
4315321;4 - Sul;43;RS;QUEVEDOS;2816;1 - Até 5000
4315354;4 - Sul;43;RS;QUINZE DE NOVEMBRO;3811;1 - Até 5000
4315404;4 - Sul;43;RS;REDENTORA;11025;3 - 10001 até 20000
4315453;4 - Sul;43;RS;RELVADO;2195;1 - Até 5000
4315503;4 - Sul;43;RS;RESTINGA SECA;16334;3 - 10001 até 20000
4315552;4 - Sul;43;RS;RIO DOS INDIOS;3418;1 - Até 5000
4315602;4 - Sul;43;RS;RIO GRANDE;207860;6 - 100001 até 500000
4315701;4 - Sul;43;RS;RIO PARDO;38934;4 - 20001 até 50000
4315750;4 - Sul;43;RS;RIOZINHO;4571;1 - Até 5000
4315800;4 - Sul;43;RS;ROCA SALES;10976;3 - 10001 até 20000
4315909;4 - Sul;43;RS;RODEIO BONITO;5955;2 - 5001 até 10000
4315958;4 - Sul;43;RS;ROLADOR;2542;1 - Até 5000
4316006;4 - Sul;43;RS;ROLANTE;20712;4 - 20001 até 50000
4316105;4 - Sul;43;RS;RONDA ALTA;10655;3 - 10001 até 20000
4316204;4 - Sul;43;RS;RONDINHA;5544;2 - 5001 até 10000
4316303;4 - Sul;43;RS;ROQUE GONZALES;7289;2 - 5001 até 10000
4316402;4 - Sul;43;RS;ROSARIO DO SUL;40773;4 - 20001 até 50000
4316428;4 - Sul;43;RS;SAGRADA FAMILIA;2676;1 - Até 5000
4316436;4 - Sul;43;RS;SALDANHA MARINHO;2876;1 - Até 5000
4316451;4 - Sul;43;RS;SALTO DO JACUI;12429;3 - 10001 até 20000
4316477;4 - Sul;43;RS;SALVADOR DAS MISSOES;2769;1 - Até 5000
4316501;4 - Sul;43;RS;SALVADOR DO SUL;7315;2 - 5001 até 10000
4316600;4 - Sul;43;RS;SANANDUVA;16139;3 - 10001 até 20000
4316709;4 - Sul;43;RS;SANTA BARBARA DO SUL;8793;2 - 5001 até 10000
4316733;4 - Sul;43;RS;SANTA CECILIA DO SUL;1698;1 - Até 5000
4316758;4 - Sul;43;RS;SANTA CLARA DO SUL;6183;2 - 5001 até 10000
4316808;4 - Sul;43;RS;SANTA CRUZ DO SUL;126084;6 - 100001 até 500000
4316907;4 - Sul;43;RS;SANTA MARIA;276108;6 - 100001 até 500000
4316956;4 - Sul;43;RS;SANTA MARIA DO HERVAL;6328;2 - 5001 até 10000
4316972;4 - Sul;43;RS;SANTA MARGARIDA DO SUL;2495;1 - Até 5000
4317004;4 - Sul;43;RS;SANTANA DA BOA VISTA;8434;2 - 5001 até 10000
4317103;4 - Sul;43;RS;SANT' ANA DO LIVRAMENTO;82968;5 - 50001 até 100000
4317202;4 - Sul;43;RS;SANTA ROSA;72240;5 - 50001 até 100000
4317251;4 - Sul;43;RS;SANTA TEREZA;1781;1 - Até 5000
4317301;4 - Sul;43;RS;SANTA VITORIA DO PALMAR;31436;4 - 20001 até 50000
4317400;4 - Sul;43;RS;SANTIAGO;50635;5 - 50001 até 100000
4317509;4 - Sul;43;RS;SANTO ANGELO;78976;5 - 50001 até 100000
4317558;4 - Sul;43;RS;SANTO ANTONIO DO PALMA;2198;1 - Até 5000
4317608;4 - Sul;43;RS;SANTO ANTONIO DA PATRULHA;41977;4 - 20001 até 50000
4317707;4 - Sul;43;RS;SANTO ANTONIO DAS MISSOES;11174;3 - 10001 até 20000
4317756;4 - Sul;43;RS;SANTO ANTONIO DO PLANALTO;2056;1 - Até 5000
4317806;4 - Sul;43;RS;SANTO AUGUSTO;14349;3 - 10001 até 20000
4317905;4 - Sul;43;RS;SANTO CRISTO;14757;3 - 10001 até 20000
4317954;4 - Sul;43;RS;SANTO EXPEDITO DO SUL;2485;1 - Até 5000
4318002;4 - Sul;43;RS;SAO BORJA;62990;5 - 50001 até 100000
4318051;4 - Sul;43;RS;SAO DOMINGOS DO SUL;3064;1 - Até 5000
4318101;4 - Sul;43;RS;SAO FRANCISCO DE ASSIS;19495;3 - 10001 até 20000
4318200;4 - Sul;43;RS;SAO FRANCISCO DE PAULA;21551;4 - 20001 até 50000
4318309;4 - Sul;43;RS;SAO GABRIEL;62785;5 - 50001 até 100000
4318408;4 - Sul;43;RS;SAO JERONIMO;23527;4 - 20001 até 50000
4318424;4 - Sul;43;RS;SAO JOAO DA URTIGA;4840;1 - Até 5000
4318432;4 - Sul;43;RS;SAO JOAO DO POLESINE;2651;1 - Até 5000
4318440;4 - Sul;43;RS;SAO JORGE;2846;1 - Até 5000
4318457;4 - Sul;43;RS;SAO JOSE DAS MISSOES;2736;1 - Até 5000
4318465;4 - Sul;43;RS;SAO JOSE DO HERVAL;2186;1 - Até 5000
4318481;4 - Sul;43;RS;SAO JOSE DO HORTENCIO;4463;1 - Até 5000
4318499;4 - Sul;43;RS;SAO JOSE DO INHACORA;2220;1 - Até 5000
4318507;4 - Sul;43;RS;SAO JOSE DO NORTE;26977;4 - 20001 até 50000
4318606;4 - Sul;43;RS;SAO JOSE DO OURO;7116;2 - 5001 até 10000
4318614;4 - Sul;43;RS;SAO JOSE DO SUL;2260;1 - Até 5000
4318622;4 - Sul;43;RS;SAO JOSE DOS AUSENTES;3470;1 - Até 5000
4318705;4 - Sul;43;RS;SAO LEOPOLDO;228370;6 - 100001 até 500000
4318804;4 - Sul;43;RS;SAO LOURENCO DO SUL;44541;4 - 20001 até 50000
4318903;4 - Sul;43;RS;SAO LUIZ GONZAGA;35193;4 - 20001 até 50000
4319000;4 - Sul;43;RS;SAO MARCOS;21204;4 - 20001 até 50000
4319109;4 - Sul;43;RS;SAO MARTINHO;5821;2 - 5001 até 10000
4319125;4 - Sul;43;RS;SAO MARTINHO DA SERRA;3306;1 - Até 5000
4319158;4 - Sul;43;RS;SAO MIGUEL DAS MISSOES;7728;2 - 5001 até 10000
4319208;4 - Sul;43;RS;SAO NICOLAU;5732;2 - 5001 até 10000
4319307;4 - Sul;43;RS;SAO PAULO DAS MISSOES;6348;2 - 5001 até 10000
4319356;4 - Sul;43;RS;SAO PEDRO DA SERRA;3584;1 - Até 5000
4319364;4 - Sul;43;RS;SAO PEDRO DAS MISSOES;1984;1 - Até 5000
4319372;4 - Sul;43;RS;SAO PEDRO DO BUTIA;2983;1 - Até 5000
4319406;4 - Sul;43;RS;SAO PEDRO DO SUL;16788;3 - 10001 até 20000
4319505;4 - Sul;43;RS;SAO SEBASTIAO DO CAI;24676;4 - 20001 até 50000
4319604;4 - Sul;43;RS;SAO SEPE;24432;4 - 20001 até 50000
4319703;4 - Sul;43;RS;SAO VALENTIM;3621;1 - Até 5000
4319711;4 - Sul;43;RS;SAO VALENTIM DO SUL;2257;1 - Até 5000
4319737;4 - Sul;43;RS;SAO VALERIO DO SUL;2752;1 - Até 5000
4319752;4 - Sul;43;RS;SAO VENDELINO;2124;1 - Até 5000
4319802;4 - Sul;43;RS;SAO VICENTE DO SUL;8787;2 - 5001 até 10000
4319901;4 - Sul;43;RS;SAPIRANGA;79560;5 - 50001 até 100000
4320008;4 - Sul;43;RS;SAPUCAIA DO SUL;138357;6 - 100001 até 500000
4320107;4 - Sul;43;RS;SARANDI;23036;4 - 20001 até 50000
4320206;4 - Sul;43;RS;SEBERI;11164;3 - 10001 até 20000
4320230;4 - Sul;43;RS;SEDE NOVA;3063;1 - Até 5000
4320263;4 - Sul;43;RS;SEGREDO;7388;2 - 5001 até 10000
4320305;4 - Sul;43;RS;SELBACH;5134;2 - 5001 até 10000
4320321;4 - Sul;43;RS;SENADOR SALGADO FILHO;2885;1 - Até 5000
4320354;4 - Sul;43;RS;SENTINELA DO SUL;5486;2 - 5001 até 10000
4320404;4 - Sul;43;RS;SERAFINA CORREA;15814;3 - 10001 até 20000
4320453;4 - Sul;43;RS;SERIO;2235;1 - Até 5000
4320503;4 - Sul;43;RS;SERTAO;6169;2 - 5001 até 10000
4320552;4 - Sul;43;RS;SERTAO SANTANA;6246;2 - 5001 até 10000
4320578;4 - Sul;43;RS;SETE DE SETEMBRO;2132;1 - Até 5000
4320602;4 - Sul;43;RS;SEVERIANO DE ALMEIDA;3890;1 - Até 5000
