CodMun;Regiao;UF;Cod UF;Mun;Populacao;Faixa_pop
3145208;3 - Sudeste;MG;31;Nova Serrana;105520;6 - 100001 até 500000
3145307;3 - Sudeste;MG;31;Novo Cruzeiro;31335;4 - 20001 até 50000
3145356;3 - Sudeste;MG;31;Novo Oriente de Minas;10778;3 - 10001 até 20000
3145372;3 - Sudeste;MG;31;Novorizonte;5324;2 - 5001 até 10000
3145406;3 - Sudeste;MG;31;Olaria;1720;1 - Até 5000
3145455;3 - Sudeste;MG;31;Olhos-dÁgua;6171;2 - 5001 até 10000
3145505;3 - Sudeste;MG;31;Olímpio Noronha;2809;1 - Até 5000
3145604;3 - Sudeste;MG;31;Oliveira;41840;4 - 20001 até 50000
3145703;3 - Sudeste;MG;31;Oliveira Fortes;2130;1 - Até 5000
3145802;3 - Sudeste;MG;31;Onça de Pitangui;3152;1 - Até 5000
3145851;3 - Sudeste;MG;31;Oratórios;4663;1 - Até 5000
3145877;3 - Sudeste;MG;31;Orizânia;8079;2 - 5001 até 10000
3145901;3 - Sudeste;MG;31;Ouro Branco;39867;4 - 20001 até 50000
3146008;3 - Sudeste;MG;31;Ouro Fino;33791;4 - 20001 até 50000
3146107;3 - Sudeste;MG;31;Ouro Preto;74558;5 - 50001 até 100000
3146206;3 - Sudeste;MG;31;Ouro Verde de Minas;5914;2 - 5001 até 10000
3146255;3 - Sudeste;MG;31;Padre Carvalho;6423;2 - 5001 até 10000
3146305;3 - Sudeste;MG;31;Padre Paraíso;20252;4 - 20001 até 50000
3146404;3 - Sudeste;MG;31;Paineiras;4462;1 - Até 5000
3146503;3 - Sudeste;MG;31;Pains;8296;2 - 5001 até 10000
3146552;3 - Sudeste;MG;31;Pai Pedro;6094;2 - 5001 até 10000
3146602;3 - Sudeste;MG;31;Paiva;1523;1 - Até 5000
3146701;3 - Sudeste;MG;31;Palma;6611;2 - 5001 até 10000
3146750;3 - Sudeste;MG;31;Palmópolis;5349;2 - 5001 até 10000
3146909;3 - Sudeste;MG;31;Papagaios;15800;3 - 10001 até 20000
3147006;3 - Sudeste;MG;31;Paracatu;93862;5 - 50001 até 100000
3147105;3 - Sudeste;MG;31;Pará de Minas;94808;5 - 50001 até 100000
3147204;3 - Sudeste;MG;31;Paraguaçu;21605;4 - 20001 até 50000
3147303;3 - Sudeste;MG;31;Paraisópolis;21221;4 - 20001 até 50000
3147402;3 - Sudeste;MG;31;Paraopeba;24700;4 - 20001 até 50000
3147501;3 - Sudeste;MG;31;Passabém;1633;1 - Até 5000
3147600;3 - Sudeste;MG;31;Passa Quatro;16393;3 - 10001 até 20000
3147709;3 - Sudeste;MG;31;Passa Tempo;8057;2 - 5001 até 10000
3147808;3 - Sudeste;MG;31;Passa Vinte;2031;1 - Até 5000
3147907;3 - Sudeste;MG;31;Passos;115337;6 - 100001 até 500000
3147956;3 - Sudeste;MG;31;Patis;6002;2 - 5001 até 10000
3148004;3 - Sudeste;MG;31;Patos de Minas;153585;6 - 100001 até 500000
3148103;3 - Sudeste;MG;31;Patrocínio;91449;5 - 50001 até 100000
3148202;3 - Sudeste;MG;31;Patrocínio do Muriaé;5715;2 - 5001 até 10000
3148301;3 - Sudeste;MG;31;Paula Cândido;9584;2 - 5001 até 10000
3148400;3 - Sudeste;MG;31;Paulistas;4812;1 - Até 5000
3148509;3 - Sudeste;MG;31;Pavão;8419;2 - 5001 até 10000
3148608;3 - Sudeste;MG;31;Peçanha;17537;3 - 10001 até 20000
3148707;3 - Sudeste;MG;31;Pedra Azul;24329;4 - 20001 até 50000
3148756;3 - Sudeste;MG;31;Pedra Bonita;7128;2 - 5001 até 10000
3148806;3 - Sudeste;MG;31;Pedra do Anta;3005;1 - Até 5000
3148905;3 - Sudeste;MG;31;Pedra do Indaiá;3974;1 - Até 5000
3149002;3 - Sudeste;MG;31;Pedra Dourada;2532;1 - Até 5000
3149101;3 - Sudeste;MG;31;Pedralva;11146;3 - 10001 até 20000
3149150;3 - Sudeste;MG;31;Pedras de Maria da Cruz;12212;3 - 10001 até 20000
3149200;3 - Sudeste;MG;31;Pedrinópolis;3643;1 - Até 5000
3149309;3 - Sudeste;MG;31;Pedro Leopoldo;64712;5 - 50001 até 100000
3149408;3 - Sudeste;MG;31;Pedro Teixeira;1806;1 - Até 5000
3149507;3 - Sudeste;MG;31;Pequeri;3330;1 - Até 5000
3149606;3 - Sudeste;MG;31;Pequi;4432;1 - Até 5000
3149705;3 - Sudeste;MG;31;Perdigão;11755;3 - 10001 até 20000
3149804;3 - Sudeste;MG;31;Perdizes;16321;3 - 10001 até 20000
3149903;3 - Sudeste;MG;31;Perdões;21485;4 - 20001 até 50000
3149952;3 - Sudeste;MG;31;Periquito;6773;2 - 5001 até 10000
3150000;3 - Sudeste;MG;31;Pescador;4256;1 - Até 5000
3150109;3 - Sudeste;MG;31;Piau;2733;1 - Até 5000
3150158;3 - Sudeste;MG;31;Piedade de Caratinga;8702;2 - 5001 até 10000
3150208;3 - Sudeste;MG;31;Piedade de Ponte Nova;4140;1 - Até 5000
3150307;3 - Sudeste;MG;31;Piedade do Rio Grande;4466;1 - Até 5000
3150406;3 - Sudeste;MG;31;Piedade dos Gerais;5009;2 - 5001 até 10000
3150505;3 - Sudeste;MG;31;Pimenta;8688;2 - 5001 até 10000
3150539;3 - Sudeste;MG;31;Pingo-dÁgua;4986;1 - Até 5000
3150570;3 - Sudeste;MG;31;Pintópolis;7524;2 - 5001 até 10000
3150604;3 - Sudeste;MG;31;Piracema;6398;2 - 5001 até 10000
3150703;3 - Sudeste;MG;31;Pirajuba;6348;2 - 5001 até 10000
3150802;3 - Sudeste;MG;31;Piranga;17634;3 - 10001 até 20000
3150901;3 - Sudeste;MG;31;Piranguçu;5488;2 - 5001 até 10000
3151008;3 - Sudeste;MG;31;Piranguinho;8640;2 - 5001 até 10000
3151107;3 - Sudeste;MG;31;Pirapetinga;10772;3 - 10001 até 20000
3151206;3 - Sudeste;MG;31;Pirapora;56640;5 - 50001 até 100000
3151305;3 - Sudeste;MG;31;Piraúba;10759;3 - 10001 até 20000
3151404;3 - Sudeste;MG;31;Pitangui;28215;4 - 20001 até 50000
3151503;3 - Sudeste;MG;31;Piumhi;34918;4 - 20001 até 50000
3151602;3 - Sudeste;MG;31;Planura;12292;3 - 10001 até 20000
3151701;3 - Sudeste;MG;31;Poço Fundo;16846;3 - 10001 até 20000
3151800;3 - Sudeste;MG;31;Poços de Caldas;168641;6 - 100001 até 500000
3151909;3 - Sudeste;MG;31;Pocrane;8359;2 - 5001 até 10000
3152006;3 - Sudeste;MG;31;Pompéu;32035;4 - 20001 até 50000
3152105;3 - Sudeste;MG;31;Ponte Nova;59875;5 - 50001 até 100000
3152131;3 - Sudeste;MG;31;Ponto Chique;4283;1 - Até 5000
3152170;3 - Sudeste;MG;31;Ponto dos Volantes;12179;3 - 10001 até 20000
3152204;3 - Sudeste;MG;31;Porteirinha;37864;4 - 20001 até 50000
3152303;3 - Sudeste;MG;31;Porto Firme;11348;3 - 10001 até 20000
3152402;3 - Sudeste;MG;31;Poté;16616;3 - 10001 até 20000
3152501;3 - Sudeste;MG;31;Pouso Alegre;152549;6 - 100001 até 500000
3152600;3 - Sudeste;MG;31;Pouso Alto;5900;2 - 5001 até 10000
3152709;3 - Sudeste;MG;31;Prados;9080;2 - 5001 até 10000
3152808;3 - Sudeste;MG;31;Prata;28017;4 - 20001 até 50000
3152907;3 - Sudeste;MG;31;Pratápolis;8566;2 - 5001 até 10000
3153004;3 - Sudeste;MG;31;Pratinha;3631;1 - Até 5000
3153103;3 - Sudeste;MG;31;Presidente Bernardes;5341;2 - 5001 até 10000
3153202;3 - Sudeste;MG;31;Presidente Juscelino;3606;1 - Até 5000
3153301;3 - Sudeste;MG;31;Presidente Kubitschek;3001;1 - Até 5000
3153400;3 - Sudeste;MG;31;Presidente Olegário;19627;3 - 10001 até 20000
3153509;3 - Sudeste;MG;31;Alto Jequitibá;8301;2 - 5001 até 10000
3153608;3 - Sudeste;MG;31;Prudente de Morais;10834;3 - 10001 até 20000
3153707;3 - Sudeste;MG;31;Quartel Geral;3584;1 - Até 5000
3153806;3 - Sudeste;MG;31;Queluzito;1943;1 - Até 5000
3153905;3 - Sudeste;MG;31;Raposos;16429;3 - 10001 até 20000
3154002;3 - Sudeste;MG;31;Raul Soares;23711;4 - 20001 até 50000
3154101;3 - Sudeste;MG;31;Recreio;10520;3 - 10001 até 20000
3154150;3 - Sudeste;MG;31;Reduto;7201;2 - 5001 até 10000
3154200;3 - Sudeste;MG;31;Resende Costa;11540;3 - 10001 até 20000
3154309;3 - Sudeste;MG;31;Resplendor;17396;3 - 10001 até 20000
3154408;3 - Sudeste;MG;31;Ressaquinha;4817;1 - Até 5000
3154457;3 - Sudeste;MG;31;Riachinho;8134;2 - 5001 até 10000
3154507;3 - Sudeste;MG;31;Riacho dos Machados;9476;2 - 5001 até 10000
3154606;3 - Sudeste;MG;31;Ribeirão das Neves;338197;6 - 100001 até 500000
3154705;3 - Sudeste;MG;31;Ribeirão Vermelho;4047;1 - Até 5000
3154804;3 - Sudeste;MG;31;Rio Acima;10420;3 - 10001 até 20000
3154903;3 - Sudeste;MG;31;Rio Casca;13473;3 - 10001 até 20000
3155009;3 - Sudeste;MG;31;Rio Doce;2620;1 - Até 5000
3155108;3 - Sudeste;MG;31;Rio do Prado;5133;2 - 5001 até 10000
3155207;3 - Sudeste;MG;31;Rio Espera;5402;2 - 5001 até 10000
3155306;3 - Sudeste;MG;31;Rio Manso;5879;2 - 5001 até 10000
3155405;3 - Sudeste;MG;31;Rio Novo;8957;2 - 5001 até 10000
3155504;3 - Sudeste;MG;31;Rio Paranaíba;12335;3 - 10001 até 20000
3155603;3 - Sudeste;MG;31;Rio Pardo de Minas;31045;4 - 20001 até 50000
3155702;3 - Sudeste;MG;31;Rio Piracicaba;14332;3 - 10001 até 20000
3155801;3 - Sudeste;MG;31;Rio Pomba;17959;3 - 10001 até 20000
3155900;3 - Sudeste;MG;31;Rio Preto;5485;2 - 5001 até 10000
3156007;3 - Sudeste;MG;31;Rio Vermelho;12739;3 - 10001 até 20000
3156106;3 - Sudeste;MG;31;Ritápolis;4562;1 - Até 5000
3156205;3 - Sudeste;MG;31;Rochedo de Minas;2320;1 - Até 5000
3156304;3 - Sudeste;MG;31;Rodeiro;8224;2 - 5001 até 10000
3156403;3 - Sudeste;MG;31;Romaria;3520;1 - Até 5000
3156452;3 - Sudeste;MG;31;Rosário da Limeira;4622;1 - Até 5000
3156502;3 - Sudeste;MG;31;Rubelita;5798;2 - 5001 até 10000
3156601;3 - Sudeste;MG;31;Rubim;10256;3 - 10001 até 20000
3156700;3 - Sudeste;MG;31;Sabará;137125;6 - 100001 até 500000
3156809;3 - Sudeste;MG;31;Sabinópolis;15416;3 - 10001 até 20000
3156908;3 - Sudeste;MG;31;Sacramento;26374;4 - 20001 até 50000
3157005;3 - Sudeste;MG;31;Salinas;41699;4 - 20001 até 50000
3157104;3 - Sudeste;MG;31;Salto da Divisa;7012;2 - 5001 até 10000
3157203;3 - Sudeste;MG;31;Santa Bárbara;31604;4 - 20001 até 50000
3157252;3 - Sudeste;MG;31;Santa Bárbara do Leste;8181;2 - 5001 até 10000
3157278;3 - Sudeste;MG;31;Santa Bárbara do Monte Verde;3182;1 - Até 5000
3157302;3 - Sudeste;MG;31;Santa Bárbara do Tugúrio;4407;1 - Até 5000
3157336;3 - Sudeste;MG;31;Santa Cruz de Minas;8664;2 - 5001 até 10000
3157377;3 - Sudeste;MG;31;Santa Cruz de Salinas;4107;1 - Até 5000
3157401;3 - Sudeste;MG;31;Santa Cruz do Escalvado;4725;1 - Até 5000
3157500;3 - Sudeste;MG;31;Santa Efigênia de Minas;4381;1 - Até 5000
3157609;3 - Sudeste;MG;31;Santa Fé de Minas;3826;1 - Até 5000
3157658;3 - Sudeste;MG;31;Santa Helena de Minas;6386;2 - 5001 até 10000
3157708;3 - Sudeste;MG;31;Santa Juliana;14255;3 - 10001 até 20000
3157807;3 - Sudeste;MG;31;Santa Luzia;220444;6 - 100001 até 500000
3157906;3 - Sudeste;MG;31;Santa Margarida;16302;3 - 10001 até 20000
3158003;3 - Sudeste;MG;31;Santa Maria de Itabira;10857;3 - 10001 até 20000
3158102;3 - Sudeste;MG;31;Santa Maria do Salto;5217;2 - 5001 até 10000
3158201;3 - Sudeste;MG;31;Santa Maria do Suaçuí;14611;3 - 10001 até 20000
3158300;3 - Sudeste;MG;31;Santana da Vargem;7073;2 - 5001 até 10000
3158409;3 - Sudeste;MG;31;Santana de Cataguases;3891;1 - Até 5000
3158508;3 - Sudeste;MG;31;Santana de Pirapama;7589;2 - 5001 até 10000
3158607;3 - Sudeste;MG;31;Santana do Deserto;3981;1 - Até 5000
3158706;3 - Sudeste;MG;31;Santana do Garambéu;2476;1 - Até 5000
3158805;3 - Sudeste;MG;31;Santana do Jacaré;4834;1 - Até 5000
3158904;3 - Sudeste;MG;31;Santana do Manhuaçu;8667;2 - 5001 até 10000
3158953;3 - Sudeste;MG;31;Santana do Paraíso;35369;4 - 20001 até 50000
3159001;3 - Sudeste;MG;31;Santana do Riacho;4315;1 - Até 5000
3159100;3 - Sudeste;MG;31;Santana dos Montes;3765;1 - Até 5000
3159209;3 - Sudeste;MG;31;Santa Rita de Caldas;8924;2 - 5001 até 10000
3159308;3 - Sudeste;MG;31;Santa Rita de Jacutinga;4863;1 - Até 5000
3159357;3 - Sudeste;MG;31;Santa Rita de Minas;7268;2 - 5001 até 10000
3159407;3 - Sudeste;MG;31;Santa Rita de Ibitipoca;3402;1 - Até 5000
3159506;3 - Sudeste;MG;31;Santa Rita do Itueto;5457;2 - 5001 até 10000
3159605;3 - Sudeste;MG;31;Santa Rita do Sapucaí;43753;4 - 20001 até 50000
3159704;3 - Sudeste;MG;31;Santa Rosa da Serra;3357;1 - Até 5000
3159803;3 - Sudeste;MG;31;Santa Vitória;19872;3 - 10001 até 20000
3159902;3 - Sudeste;MG;31;Santo Antônio do Amparo;18613;3 - 10001 até 20000
3160009;3 - Sudeste;MG;31;Santo Antônio do Aventureiro;3602;1 - Até 5000
3160108;3 - Sudeste;MG;31;Santo Antônio do Grama;3886;1 - Até 5000
3160207;3 - Sudeste;MG;31;Santo Antônio do Itambé;3799;1 - Até 5000
3160306;3 - Sudeste;MG;31;Santo Antônio do Jacinto;11604;3 - 10001 até 20000
3160405;3 - Sudeste;MG;31;Santo Antônio do Monte;28427;4 - 20001 até 50000
3160454;3 - Sudeste;MG;31;Santo Antônio do Retiro;7297;2 - 5001 até 10000
3160504;3 - Sudeste;MG;31;Santo Antônio do Rio Abaixo;1760;1 - Até 5000
3160603;3 - Sudeste;MG;31;Santo Hipólito;3065;1 - Até 5000
3160702;3 - Sudeste;MG;31;Santos Dumont;46421;4 - 20001 até 50000
3160801;3 - Sudeste;MG;31;São Bento Abade;5349;2 - 5001 até 10000
3160900;3 - Sudeste;MG;31;São Brás do Suaçuí;3754;1 - Até 5000
3160959;3 - Sudeste;MG;31;São Domingos das Dores;5658;2 - 5001 até 10000
3161007;3 - Sudeste;MG;31;São Domingos do Prata;17327;3 - 10001 até 20000
3161056;3 - Sudeste;MG;31;São Félix de Minas;3362;1 - Até 5000
3161106;3 - Sudeste;MG;31;São Francisco;56477;5 - 50001 até 100000
3161205;3 - Sudeste;MG;31;São Francisco de Paula;6520;2 - 5001 até 10000
3161304;3 - Sudeste;MG;31;São Francisco de Sales;6274;2 - 5001 até 10000
3161403;3 - Sudeste;MG;31;São Francisco do Glória;4800;1 - Até 5000
3161502;3 - Sudeste;MG;31;São Geraldo;12562;3 - 10001 até 20000
3161601;3 - Sudeste;MG;31;São Geraldo da Piedade;3910;1 - Até 5000
3161650;3 - Sudeste;MG;31;São Geraldo do Baixio;4059;1 - Até 5000
3161700;3 - Sudeste;MG;31;São Gonçalo do Abaeté;8459;2 - 5001 até 10000
3161809;3 - Sudeste;MG;31;São Gonçalo do Pará;12597;3 - 10001 até 20000
3161908;3 - Sudeste;MG;31;São Gonçalo do Rio Abaixo;11019;3 - 10001 até 20000
3162005;3 - Sudeste;MG;31;São Gonçalo do Sapucaí;25561;4 - 20001 até 50000
3162104;3 - Sudeste;MG;31;São Gotardo;35782;4 - 20001 até 50000
3162203;3 - Sudeste;MG;31;São João Batista do Glória;7498;2 - 5001 até 10000
3162252;3 - Sudeste;MG;31;São João da Lagoa;4932;1 - Até 5000
3162302;3 - Sudeste;MG;31;São João da Mata;2746;1 - Até 5000
3162401;3 - Sudeste;MG;31;São João da Ponte;25098;4 - 20001 até 50000
3162450;3 - Sudeste;MG;31;São João das Missões;13125;3 - 10001 até 20000
3162500;3 - Sudeste;MG;31;São João del Rei;90497;5 - 50001 até 100000
3162559;3 - Sudeste;MG;31;São João do Manhuaçu;11674;3 - 10001 até 20000
3162575;3 - Sudeste;MG;31;São João do Manteninha;5918;2 - 5001 até 10000
3162609;3 - Sudeste;MG;31;São João do Oriente;7444;2 - 5001 até 10000
3162658;3 - Sudeste;MG;31;São João do Pacuí;4448;1 - Até 5000
3162708;3 - Sudeste;MG;31;São João do Paraíso;23709;4 - 20001 até 50000
3162807;3 - Sudeste;MG;31;São João Evangelista;15767;3 - 10001 até 20000
3162906;3 - Sudeste;MG;31;São João Nepomuceno;26447;4 - 20001 até 50000
3162922;3 - Sudeste;MG;31;São Joaquim de Bicas;32148;4 - 20001 até 50000
3162948;3 - Sudeste;MG;31;São José da Barra;7480;2 - 5001 até 10000
3162955;3 - Sudeste;MG;31;São José da Lapa;24135;4 - 20001 até 50000
3163003;3 - Sudeste;MG;31;São José da Safira;4280;1 - Até 5000
3163102;3 - Sudeste;MG;31;São José da Varginha;5079;2 - 5001 até 10000
3163201;3 - Sudeste;MG;31;São José do Alegre;4210;1 - Até 5000
3163300;3 - Sudeste;MG;31;São José do Divino;3856;1 - Até 5000
3163409;3 - Sudeste;MG;31;São José do Goiabal;5387;2 - 5001 até 10000
3163508;3 - Sudeste;MG;31;São José do Jacuri;6431;2 - 5001 até 10000
3163607;3 - Sudeste;MG;31;São José do Mantimento;2806;1 - Até 5000
3163706;3 - Sudeste;MG;31;São Lourenço;46202;4 - 20001 até 50000
3163805;3 - Sudeste;MG;31;São Miguel do Anta;6944;2 - 5001 até 10000
3163904;3 - Sudeste;MG;31;São Pedro da União;4610;1 - Até 5000
3164001;3 - Sudeste;MG;31;São Pedro dos Ferros;7706;2 - 5001 até 10000
3164100;3 - Sudeste;MG;31;São Pedro do Suaçuí;5202;2 - 5001 até 10000
3164209;3 - Sudeste;MG;31;São Romão;12529;3 - 10001 até 20000
3164308;3 - Sudeste;MG;31;São Roque de Minas;7076;2 - 5001 até 10000
3164407;3 - Sudeste;MG;31;São Sebastião da Bela Vista;5552;2 - 5001 até 10000
3164431;3 - Sudeste;MG;31;São Sebastião da Vargem Alegre;3024;1 - Até 5000
3164472;3 - Sudeste;MG;31;São Sebastião do Anta;6627;2 - 5001 até 10000
3164506;3 - Sudeste;MG;31;São Sebastião do Maranhão;9963;2 - 5001 até 10000
3164605;3 - Sudeste;MG;31;São Sebastião do Oeste;6863;2 - 5001 até 10000
3164704;3 - Sudeste;MG;31;São Sebastião do Paraíso;71445;5 - 50001 até 100000
3164803;3 - Sudeste;MG;31;São Sebastião do Rio Preto;1492;1 - Até 5000
3164902;3 - Sudeste;MG;31;São Sebastião do Rio Verde;2250;1 - Até 5000
3165008;3 - Sudeste;MG;31;São Tiago;10960;3 - 10001 até 20000
3165107;3 - Sudeste;MG;31;São Tomás de Aquino;7000;2 - 5001 até 10000
3165206;3 - Sudeste;MG;31;São Tomé das Letras;7120;2 - 5001 até 10000
3165305;3 - Sudeste;MG;31;São Vicente de Minas;7815;2 - 5001 até 10000
3165404;3 - Sudeste;MG;31;Sapucaí-Mirim;6989;2 - 5001 até 10000
3165503;3 - Sudeste;MG;31;Sardoá;6361;2 - 5001 até 10000
3165537;3 - Sudeste;MG;31;Sarzedo;33413;4 - 20001 até 50000
3165552;3 - Sudeste;MG;31;Setubinha;12378;3 - 10001 até 20000
3165560;3 - Sudeste;MG;31;Sem-Peixe;2606;1 - Até 5000
3165578;3 - Sudeste;MG;31;Senador Amaral;5361;2 - 5001 até 10000
3165602;3 - Sudeste;MG;31;Senador Cortes;2003;1 - Até 5000
3165701;3 - Sudeste;MG;31;Senador Firmino;7858;2 - 5001 até 10000
3165800;3 - Sudeste;MG;31;Senador José Bento;1461;1 - Até 5000
3165909;3 - Sudeste;MG;31;Senador Modestino Gonçalves;4105;1 - Até 5000
3166006;3 - Sudeste;MG;31;Senhora de Oliveira;5786;2 - 5001 até 10000
3166105;3 - Sudeste;MG;31;Senhora do Porto;3519;1 - Até 5000
3166204;3 - Sudeste;MG;31;Senhora dos Remédios;10467;3 - 10001 até 20000
3166303;3 - Sudeste;MG;31;Sericita;7333;2 - 5001 até 10000
3166402;3 - Sudeste;MG;31;Seritinga;1854;1 - Até 5000
3166501;3 - Sudeste;MG;31;Serra Azul de Minas;4292;1 - Até 5000
3166600;3 - Sudeste;MG;31;Serra da Saudade;776;1 - Até 5000
3166709;3 - Sudeste;MG;31;Serra dos Aimorés;8713;2 - 5001 até 10000
3166808;3 - Sudeste;MG;31;Serra do Salitre;11668;3 - 10001 até 20000
3166907;3 - Sudeste;MG;31;Serrania;7668;2 - 5001 até 10000
3166956;3 - Sudeste;MG;31;Serranópolis de Minas;4809;1 - Até 5000
3167004;3 - Sudeste;MG;31;Serranos;1956;1 - Até 5000
3167103;3 - Sudeste;MG;31;Serro;20940;4 - 20001 até 50000
3167202;3 - Sudeste;MG;31;Sete Lagoas;241835;6 - 100001 até 500000
3167301;3 - Sudeste;MG;31;Silveirânia;2264;1 - Até 5000
3167400;3 - Sudeste;MG;31;Silvianópolis;6248;2 - 5001 até 10000
3167509;3 - Sudeste;MG;31;Simão Pereira;2618;1 - Até 5000
3167608;3 - Sudeste;MG;31;Simonésia;19736;3 - 10001 até 20000
3167707;3 - Sudeste;MG;31;Sobrália;5514;2 - 5001 até 10000
3167806;3 - Sudeste;MG;31;Soledade de Minas;6189;2 - 5001 até 10000
3167905;3 - Sudeste;MG;31;Tabuleiro;3708;1 - Até 5000
3168002;3 - Sudeste;MG;31;Taiobeiras;34397;4 - 20001 até 50000
3168051;3 - Sudeste;MG;31;Taparuba;3101;1 - Até 5000
3168101;3 - Sudeste;MG;31;Tapira;4832;1 - Até 5000
3168200;3 - Sudeste;MG;31;Tapiraí;1872;1 - Até 5000
3168309;3 - Sudeste;MG;31;Taquaraçu de Minas;4099;1 - Até 5000
3168408;3 - Sudeste;MG;31;Tarumirim;14302;3 - 10001 até 20000
3168507;3 - Sudeste;MG;31;Teixeiras;11670;3 - 10001 até 20000
3168606;3 - Sudeste;MG;31;Teófilo Otoni;140937;6 - 100001 até 500000
3168705;3 - Sudeste;MG;31;Timóteo;90568;5 - 50001 até 100000
3168804;3 - Sudeste;MG;31;Tiradentes;8072;2 - 5001 até 10000
3168903;3 - Sudeste;MG;31;Tiros;6424;2 - 5001 até 10000
3169000;3 - Sudeste;MG;31;Tocantins;16715;3 - 10001 até 20000
3169059;3 - Sudeste;MG;31;Tocos do Moji;4109;1 - Até 5000
3169109;3 - Sudeste;MG;31;Toledo;6297;2 - 5001 até 10000
3169208;3 - Sudeste;MG;31;Tombos;7850;2 - 5001 até 10000
3169307;3 - Sudeste;MG;31;Três Corações;80032;5 - 50001 até 100000
3169356;3 - Sudeste;MG;31;Três Marias;32716;4 - 20001 até 50000
3169406;3 - Sudeste;MG;31;Três Pontas;56940;5 - 50001 até 100000
3169505;3 - Sudeste;MG;31;Tumiritinga;6765;2 - 5001 até 10000
3169604;3 - Sudeste;MG;31;Tupaciguara;25398;4 - 20001 até 50000
3169703;3 - Sudeste;MG;31;Turmalina;20125;4 - 20001 até 50000
3169802;3 - Sudeste;MG;31;Turvolândia;5070;2 - 5001 até 10000
3169901;3 - Sudeste;MG;31;Ubá;116797;6 - 100001 até 500000
3170008;3 - Sudeste;MG;31;Ubaí;12599;3 - 10001 até 20000
3170057;3 - Sudeste;MG;31;Ubaporanga;12493;3 - 10001 até 20000
3170107;3 - Sudeste;MG;31;Uberaba;337092;6 - 100001 até 500000
3170206;3 - Sudeste;MG;31;Uberlândia;699097;7 - Maior que 500000
3170305;3 - Sudeste;MG;31;Umburatiba;2596;1 - Até 5000
3170404;3 - Sudeste;MG;31;Unaí;84930;5 - 50001 até 100000
3170438;3 - Sudeste;MG;31;União de Minas;4284;1 - Até 5000
3170479;3 - Sudeste;MG;31;Uruana de Minas;3260;1 - Até 5000
3170503;3 - Sudeste;MG;31;Urucânia;10345;3 - 10001 até 20000
3170529;3 - Sudeste;MG;31;Urucuia;17173;3 - 10001 até 20000
3170578;3 - Sudeste;MG;31;Vargem Alegre;6470;2 - 5001 até 10000
3170602;3 - Sudeste;MG;31;Vargem Bonita;2148;1 - Até 5000
3170651;3 - Sudeste;MG;31;Vargem Grande do Rio Pardo;5026;2 - 5001 até 10000
3170701;3 - Sudeste;MG;31;Varginha;136602;6 - 100001 até 500000
3170750;3 - Sudeste;MG;31;Varjão de Minas;7138;2 - 5001 até 10000
3170800;3 - Sudeste;MG;31;Várzea da Palma;39803;4 - 20001 até 50000
3170909;3 - Sudeste;MG;31;Varzelândia;19305;3 - 10001 até 20000
3171006;3 - Sudeste;MG;31;Vazante;20642;4 - 20001 até 50000
3171030;3 - Sudeste;MG;31;Verdelândia;9443;2 - 5001 até 10000
3171071;3 - Sudeste;MG;31;Veredinha;5727;2 - 5001 até 10000
3171105;3 - Sudeste;MG;31;Veríssimo;4045;1 - Até 5000
3171154;3 - Sudeste;MG;31;Vermelho Novo;4846;1 - Até 5000
3171204;3 - Sudeste;MG;31;Vespasiano;129765;6 - 100001 até 500000
3171303;3 - Sudeste;MG;31;Viçosa;79388;5 - 50001 até 100000
3171402;3 - Sudeste;MG;31;Vieiras;3589;1 - Até 5000
3171501;3 - Sudeste;MG;31;Mathias Lobato;3179;1 - Até 5000
3171600;3 - Sudeste;MG;31;Virgem da Lapa;13740;3 - 10001 até 20000
3171709;3 - Sudeste;MG;31;Virgínia;8663;2 - 5001 até 10000
3171808;3 - Sudeste;MG;31;Virginópolis;10484;3 - 10001 até 20000
3171907;3 - Sudeste;MG;31;Virgolândia;5340;2 - 5001 até 10000
3172004;3 - Sudeste;MG;31;Visconde do Rio Branco;42965;4 - 20001 até 50000
3172103;3 - Sudeste;MG;31;Volta Grande;5261;2 - 5001 até 10000
3172202;3 - Sudeste;MG;31;Wenceslau Braz;2548;1 - Até 5000
3200102;3 - Sudeste;ES;32;Afonso Cláudio;30455;4 - 20001 até 50000
3200136;3 - Sudeste;ES;32;Águia Branca;9631;2 - 5001 até 10000
3200169;3 - Sudeste;ES;32;Água Doce do Norte;10909;3 - 10001 até 20000
3200201;3 - Sudeste;ES;32;Alegre;29975;4 - 20001 até 50000
3200300;3 - Sudeste;ES;32;Alfredo Chaves;14636;3 - 10001 até 20000
3200359;3 - Sudeste;ES;32;Alto Rio Novo;7874;2 - 5001 até 10000
3200409;3 - Sudeste;ES;32;Anchieta;29779;4 - 20001 até 50000
3200508;3 - Sudeste;ES;32;Apiacá;7554;2 - 5001 até 10000
3200607;3 - Sudeste;ES;32;Aracruz;103101;6 - 100001 até 500000
3200706;3 - Sudeste;ES;32;Atilio Vivacqua;12105;3 - 10001 até 20000
3200805;3 - Sudeste;ES;32;Baixo Guandu;31132;4 - 20001 até 50000
