Ano;UF;MUNICIPIO;CODMUN_IBGE
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
201812;MG;SABINOPOLIS;3156809
201812;MG;SABINOPOLIS;3156809
201812;MG;SACRAMENTO;3156908
201812;MG;SACRAMENTO;3156908
201812;MG;SACRAMENTO;3156908
201812;MG;SACRAMENTO;3156908
201812;MG;SALINAS;3157005
201812;MG;SALINAS;3157005
201812;MG;SALINAS;3157005
201812;MG;SALINAS;3157005
201812;MG;SALTO DA DIVISA;3157104
201812;MG;SANTA BARBARA;3157203
201812;MG;SANTA BARBARA;3157203
201812;MG;SANTA BARBARA;3157203
201812;MG;SANTA BARBARA;3157203
201812;MG;SANTA JULIANA;3157708
201812;MG;SANTA JULIANA;3157708
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA LUZIA;3157807
201812;MG;SANTA MARGARIDA;3157906
201812;MG;SANTA MARGARIDA;3157906
201812;MG;SANTA MARIA DE ITABIRA;3158003
201812;MG;SANTA MARIA DE ITABIRA;3158003
201812;MG;SANTA MARIA DO SUACUI;3158201
201812;MG;SANTA MARIA DO SUACUI;3158201
201812;MG;SANTA RITA DE CALDAS;3159209
201812;MG;SANTA RITA DO SAPUCAI;3159605
201812;MG;SANTA RITA DO SAPUCAI;3159605
201812;MG;SANTA RITA DO SAPUCAI;3159605
201812;MG;SANTA RITA DO SAPUCAI;3159605
201812;MG;SANTA RITA DO SAPUCAI;3159605
201812;MG;SANTA VITORIA;3159803
201812;MG;SANTA VITORIA;3159803
201812;MG;SANTA VITORIA;3159803
201812;MG;SANTANA DA VARGEM;3158300
201812;MG;SANTANA DE PIRAPAMA;3158508
201812;MG;SANTANA DO JACARE;3158805
201812;MG;SANTANA DO PARAISO;3158953
201812;MG;SANTO ANTONIO DO AMPARO;3159902
201812;MG;SANTO ANTONIO DO AMPARO;3159902
201812;MG;SANTO ANTONIO DO AMPARO;3159902
201812;MG;SANTO ANTONIO DO JACINTO;3160306
201812;MG;SANTO ANTONIO DO MONTE;3160405
201812;MG;SANTO ANTONIO DO MONTE;3160405
201812;MG;SANTO ANTONIO DO MONTE;3160405
201812;MG;SANTOS DUMONT;3160702
201812;MG;SANTOS DUMONT;3160702
201812;MG;SANTOS DUMONT;3160702
201812;MG;SANTOS DUMONT;3160702
201812;MG;SANTOS DUMONT;3160702
201812;MG;SAO DOMINGOS DO PRATA;3161007
201812;MG;SAO DOMINGOS DO PRATA;3161007
201812;MG;SAO FRANCISCO;3161106
201812;MG;SAO FRANCISCO;3161106
201812;MG;SAO FRANCISCO;3161106
201812;MG;SAO FRANCISCO;3161106
201812;MG;SAO GERALDO;3161502
201812;MG;SAO GONCALO DO PARA;3161809
201812;MG;SAO GONCALO DO RIO ABAIXO;3161908
201812;MG;SAO GONCALO DO SAPUCAI;3162005
201812;MG;SAO GONCALO DO SAPUCAI;3162005
201812;MG;SAO GONCALO DO SAPUCAI;3162005
201812;MG;SAO GONCALO DO SAPUCAI;3162005
201812;MG;SAO GOTARDO;3162104
201812;MG;SAO GOTARDO;3162104
201812;MG;SAO GOTARDO;3162104
201812;MG;SAO GOTARDO;3162104
201812;MG;SAO GOTARDO;3162104
201812;MG;SAO JOAO DA PONTE;3162401
201812;MG;SAO JOAO DA PONTE;3162401
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DEL REI;3162500
201812;MG;SAO JOAO DO MANTENINHA;3162575
201812;MG;SAO JOAO DO ORIENTE;3162609
201812;MG;SAO JOAO DO PARAISO;3162708
201812;MG;SAO JOAO DO PARAISO;3162708
201812;MG;SAO JOAO EVANGELISTA;3162807
201812;MG;SAO JOAO EVANGELISTA;3162807
201812;MG;SAO JOAO NEPOMUCENO;3162906
